"TIME","GEO","INDIC_IS","IND_TYPE","UNIT","Value","Flag and Footnotes"
"2008","Croatia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","8",""
"2008","Croatia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","3",""
"2008","Italy","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","7",""
"2008","Italy","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","6",""
"2008","Cyprus","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","9",""
"2008","Cyprus","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","2",""
"2008","Latvia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","12",""
"2008","Latvia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","8",""
"2008","Lithuania","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","6",""
"2008","Lithuania","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","2",""
"2008","Luxembourg","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","32",""
"2008","Luxembourg","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","41",""
"2008","Hungary","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","10",""
"2008","Hungary","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","7",""
"2008","Malta","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","14",""
"2008","Malta","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","17",""
"2008","Netherlands","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","44",""
"2008","Netherlands","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","41",""
"2008","Austria","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","32",""
"2008","Austria","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","24",""
"2008","Poland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","16",""
"2008","Poland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","9",""
"2008","Portugal","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","9",""
"2008","Portugal","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","4",""
"2008","Romania","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","5",""
"2008","Romania","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","1",""
"2008","Slovenia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","13",""
"2008","Slovenia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","11",""
"2008","Slovakia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","16",""
"2008","Slovakia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","13",""
"2008","Finland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","37",""
"2008","Finland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","32",""
"2008","Sweden","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","45",""
"2008","Sweden","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","34",""
"2008","Iceland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":","u"
"2008","Iceland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","29",""
"2008","Norway","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","57",""
"2008","Norway","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","42",""
"2008","Switzerland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2008","Switzerland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2008","United Kingdom","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","48",""
"2008","United Kingdom","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","48",""
"2008","North Macedonia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2008","North Macedonia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2008","Serbia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2008","Serbia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2008","Turkey","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2008","Turkey","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2009","Belgium","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","25",""
"2009","Belgium","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","23",""
"2009","Bulgaria","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","6",""
"2009","Bulgaria","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","1",""
"2009","Czechia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","12",""
"2009","Czechia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","12",""
"2009","Denmark","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","57",""
"2009","Denmark","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","42",""
"2009","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","47",""
"2009","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","39",""
"2009","Estonia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","16",""
"2009","Estonia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","8",""
"2009","Ireland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","39",""
"2009","Ireland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","23",""
"2009","Greece","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","11",""
"2009","Greece","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","5",""
"2009","Spain","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","18",""
"2009","Spain","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","11",""
"2009","France","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","37",""
"2009","France","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","27",""
"2009","Croatia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","2",""
"2009","Croatia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","12",""
"2009","Italy","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","9",""
"2009","Italy","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","8",""
"2009","Cyprus","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","17",""
"2009","Cyprus","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","7",""
"2009","Latvia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","11",""
"2009","Latvia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","5",""
"2009","Lithuania","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","10",""
"2009","Lithuania","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","3",""
"2009","Luxembourg","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","43",""
"2009","Luxembourg","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","50",""
"2009","Hungary","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","11",""
"2009","Hungary","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","8",""
"2009","Malta","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","27",""
"2009","Malta","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","20",""
"2009","Netherlands","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","50",""
"2009","Netherlands","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","46",""
"2009","Austria","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","36",""
"2009","Austria","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","28",""
"2009","Poland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","24",""
"2009","Poland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","13",""
"2009","Portugal","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","12",""
"2009","Portugal","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","6",""
"2009","Romania","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","4",""
"2009","Romania","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","1",""
"2009","Slovenia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","21",""
"2009","Slovenia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","13",""
"2009","Slovakia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","19",""
"2009","Slovakia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","15",""
"2009","Finland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","44",""
"2009","Finland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","34",""
"2009","Sweden","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","52",""
"2009","Sweden","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","41",""
"2009","Iceland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":","u"
"2009","Iceland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","24",""
"2009","Norway","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","63",""
"2009","Norway","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","50",""
"2009","Switzerland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2009","Switzerland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2009","United Kingdom","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","55",""
"2009","United Kingdom","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","62",""
"2009","North Macedonia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2009","North Macedonia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2009","Serbia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2009","Serbia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2009","Turkey","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2009","Turkey","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2010","Belgium","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","27",""
"2010","Belgium","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","28",""
"2010","Bulgaria","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","5",""
"2010","Bulgaria","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","1",""
"2010","Czechia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","15",""
"2010","Czechia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","15",""
"2010","Denmark","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","61",""
"2010","Denmark","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","48",""
"2010","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","49",""
"2010","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","45",""
"2010","Estonia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","16",""
"2010","Estonia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","9",""
"2010","Ireland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","32",""
"2010","Ireland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","25",""
"2010","Greece","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","11",""
"2010","Greece","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","6",""
"2010","Spain","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","19",""
"2010","Spain","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","12",""
"2010","France","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","47",""
"2010","France","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","31",""
"2010","Croatia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","11",""
"2010","Croatia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","8",""
"2010","Italy","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","10",""
"2010","Italy","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","9",""
"2010","Cyprus","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","17",""
"2010","Cyprus","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","7",""
"2010","Latvia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","9",""
"2010","Latvia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","7",""
"2010","Lithuania","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","9",""
"2010","Lithuania","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","5",""
"2010","Luxembourg","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","44",""
"2010","Luxembourg","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","49",""
"2010","Hungary","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","12",""
"2010","Hungary","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","8",""
"2010","Malta","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","31",""
"2010","Malta","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","32",""
"2010","Netherlands","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","53",""
"2010","Netherlands","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","51",""
"2010","Austria","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","33",""
"2010","Austria","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","29",""
"2010","Poland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","28",""
"2010","Poland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","15",""
"2010","Portugal","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","12",""
"2010","Portugal","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","7",""
"2010","Romania","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","4",""
"2010","Romania","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","1",""
"2010","Slovenia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","16",""
"2010","Slovenia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","15",""
"2010","Slovakia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","24",""
"2010","Slovakia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","17",""
"2010","Finland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","52",""
"2010","Finland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","37",""
"2010","Sweden","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","57",""
"2010","Sweden","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","47",""
"2010","Iceland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":","u"
"2010","Iceland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","27",""
"2010","Norway","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","57",""
"2010","Norway","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","51",""
"2010","Switzerland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2010","Switzerland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2010","United Kingdom","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","58",""
"2010","United Kingdom","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","64",""
"2010","North Macedonia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2010","North Macedonia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2010","Serbia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2010","Serbia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2010","Turkey","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2010","Turkey","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2011","Belgium","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","31",""
"2011","Belgium","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","30",""
"2011","Bulgaria","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","7",""
"2011","Bulgaria","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","3",""
"2011","Czechia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","17",""
"2011","Czechia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","15",""
"2011","Denmark","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","62",""
"2011","Denmark","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","52",""
"2011","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","54",""
"2011","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","52",""
"2011","Estonia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","20",""
"2011","Estonia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","10",""
"2011","Ireland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","41",""
"2011","Ireland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","28",""
"2011","Greece","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","16",""
"2011","Greece","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","8",""
"2011","Spain","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","23",""
"2011","Spain","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","14",""
"2011","France","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","43",""
"2011","France","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","38",""
"2011","Croatia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","14",""
"2011","Croatia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","9",""
"2011","Italy","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","11",""
"2011","Italy","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","10",""
"2011","Cyprus","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","19",""
"2011","Cyprus","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","8",""
"2011","Latvia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","12",""
"2011","Latvia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","8",""
"2011","Lithuania","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","14",""
"2011","Lithuania","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","8",""
"2011","Luxembourg","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","50",""
"2011","Luxembourg","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","53",""
"2011","Hungary","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","15",""
"2011","Hungary","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","11",""
"2011","Malta","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","35",""
"2011","Malta","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","33",""
"2011","Netherlands","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","54",""
"2011","Netherlands","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","51",""
"2011","Austria","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","38",""
"2011","Austria","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","33",""
"2011","Poland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","26",""
"2011","Poland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","16",""
"2011","Portugal","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","12",""
"2011","Portugal","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","9",""
"2011","Romania","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","6",""
"2011","Romania","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","2",""
"2011","Slovenia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","27",""
"2011","Slovenia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","17",""
"2011","Slovakia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","27",""
"2011","Slovakia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","22",""
"2011","Finland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","51",""
"2011","Finland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","43",""
"2011","Sweden","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","64",""
"2011","Sweden","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","48",""
"2011","Iceland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","32",""
"2011","Iceland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","30",""
"2011","Norway","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","53",""
"2011","Norway","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","59",""
"2011","Switzerland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2011","Switzerland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2011","United Kingdom","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","63",""
"2011","United Kingdom","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","70",""
"2011","North Macedonia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2011","North Macedonia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2011","Serbia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2011","Serbia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2011","Turkey","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2011","Turkey","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2012","Belgium","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","32",""
"2012","Belgium","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","34",""
"2012","Bulgaria","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","13",""
"2012","Bulgaria","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","4",""
"2012","Czechia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","19",""
"2012","Czechia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","18",""
"2012","Denmark","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","68",""
"2012","Denmark","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","53",""
"2012","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2012","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2012","Estonia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","22",""
"2012","Estonia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","13",""
"2012","Ireland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2012","Ireland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2012","Greece","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2012","Greece","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2012","Spain","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","25",""
"2012","Spain","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","16",""
"2012","France","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","45",""
"2012","France","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","40",""
"2012","Croatia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","22",""
"2012","Croatia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","12",""
"2012","Italy","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","13",""
"2012","Italy","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","9",""
"2012","Cyprus","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2012","Cyprus","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2012","Latvia","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","24",""
"2012","Latvia","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","13",""
"2012","Lithuania","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","18",""
"2012","Lithuania","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","9",""
"2012","Luxembourg","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals",":",""
"2012","Luxembourg","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals",":",""
"2012","Hungary","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","20",""
"2012","Hungary","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","12",""
"2012","Malta","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","37",""
"2012","Malta","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","30",""
"2012","Netherlands","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","53",""
"2012","Netherlands","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","49",""
"2012","Austria","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","39",""
"2012","Austria","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","39",""
"2012","Poland","Last online purchase: in the last 3 months","Individuals living in cities","Percentage of individuals","29",""
"2012","Poland","Last online purchase: in the last 3 months","Individuals living in rural areas","Percentage of individuals","14",""
